	H10_CCGTCC_L008_R1_001	H10_CCGTCC_L008_R2_001	H11_GTCCGC_L008_R1_001	H11_GTCCGC_L008_R2_001	H12_GTGAAA_L008_R1_001	H12_GTGAAA_L008_R2_001	H13_ATGTCA_L007_R1_001	H13_ATGTCA_L007_R2_001	H14_ACTTGA_L007_R1_001	H14_ACTTGA_L007_R2_001	H1_CGATGT_L006_R1_001	H1_CGATGT_L006_R2_001	H3_ACAGTG_L006_R1_001	H3_ACAGTG_L006_R2_001	H4_GCCAAT_L006_R1_001	H4_GCCAAT_L006_R2_001	H5_CAGATC_L006_R1_001	H5_CAGATC_L006_R2_001	H6_CTTGTA_L007_R1_001	H6_CTTGTA_L007_R2_001	H8_AGTTCC_L007_R1_001	H8_AGTTCC_L007_R2_001	H9_ATCACG_L008_R1_001	H9_ATCACG_L008_R2_001	Hofmocke17_AGTTCC_L005_R1_001	Hofmocke17_AGTTCC_L005_R2_001	Hofmockel15_GATCAG_L003_R1_001	Hofmockel15_GATCAG_L003_R2_001	Hofmockel16_TAGCTT_L003_R1_001	Hofmockel16_TAGCTT_L003_R2_001	Hofmockel18_GTGGCC_L005_R1_001	Hofmockel18_GTGGCC_L005_R2_001	Hofmockel19_GTTTCG_L005_R1_001	Hofmockel19_GTTTCG_L005_R2_001	Hofmockel20_CGTACG_L005_R1_001	Hofmockel20_CGTACG_L005_R2_001	Hofmockel2_TGACCA_L003_R1_001	Hofmockel2_TGACCA_L003_R2_001	Hofmockel30_GAGTGG_L006_R1_001	Hofmockel30_GAGTGG_L006_R2_001	Hofmockel34_ACTGAT_L006_R1_001	Hofmockel34_ACTGAT_L006_R2_001	Hofmockel35_ATTCCT_L006_R1_001	Hofmockel35_ATTCCT_L006_R2_001	Hofmockel39_CGATGT_L006_R1_001	Hofmockel39_CGATGT_L006_R2_001	Hofmockel41_TGACCA_L001_R1_001	Hofmockel41_TGACCA_L001_R2_001	Hofmockel43_ACAGTG_L001_R1_001	Hofmockel43_ACAGTG_L001_R2_001	Hofmockel57_GCCAAT_L001_R1_001	Hofmockel57_GCCAAT_L001_R2_001	Hofmockel59_CAGATC_L001_R1_001	Hofmockel59_CAGATC_L001_R2_001	Hofmockel7_AGTCAA_L003_R1_001	Hofmockel7_AGTCAA_L003_R2_001
bcig:AB162_234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
ptp:RCA23_c04780	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rhn:AMJ98_CH00218	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3791	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
bgo:BM43_3242	2	1	8	6	9	6	0	0	11	11	15	8	4	4	12	10	0	1	13	1	7	6	9	3	0	0	2	5	4	1	0	0	1	0	7	9	4	6	3	3	0	0	0	0	1	3	4	9	0	5	20	17	2	7	5	6
bgo:BM43_3241	0	0	0	0	1	0	0	0	3	3	0	1	0	0	3	0	0	0	0	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	4	3
bgo:BM43_3240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
bgo:BM43_3247	0	4	0	0	2	2	0	0	3	3	0	2	0	0	1	3	0	0	0	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	3	0	1	2
bgo:BM43_3794	11	5	19	20	22	23	2	3	99	63	31	44	7	11	62	62	1	1	10	13	16	25	32	28	3	3	14	9	10	19	2	1	3	4	11	7	23	7	11	14	0	0	0	0	19	17	9	6	5	10	62	59	30	31	9	18
bgo:BM43_3245	23	19	50	45	47	66	3	13	216	232	84	73	19	20	130	154	1	1	44	40	38	42	70	68	9	18	32	29	46	45	0	0	11	12	38	48	54	44	27	37	0	0	0	0	37	31	36	32	9	8	171	142	53	66	58	60
bgo:BM43_3244	2	0	2	1	0	0	0	0	14	10	8	1	1	1	3	2	0	0	0	3	1	3	1	0	1	0	3	2	2	4	0	0	0	0	0	3	1	0	3	0	0	0	0	0	2	0	1	0	0	0	7	9	1	3	0	0
svo:SVI_3086	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3798	7	15	33	43	43	39	11	6	142	135	44	38	11	13	85	99	1	1	44	20	33	30	42	39	10	6	21	25	24	38	0	0	9	8	20	25	32	35	12	14	0	0	0	0	23	21	11	15	13	2	96	115	42	38	28	40
tvi:Thivi_1805	1	0	1	0	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
bgo:BM43_3248	6	6	22	23	18	23	3	10	101	87	35	31	6	6	46	44	1	1	18	12	21	17	20	26	5	3	19	20	19	16	0	0	5	5	7	5	21	23	14	12	0	0	0	0	24	18	14	12	5	10	76	74	15	23	22	19
bgo:BM43_348	2	0	1	0	4	1	0	0	3	3	1	2	6	4	7	14	0	0	1	2	1	2	2	9	0	0	3	1	4	2	0	0	2	0	1	0	0	1	2	4	0	0	0	0	1	3	2	0	0	3	12	6	2	2	6	2
bgo:BM43_349	444	462	1104	1054	1116	1113	266	272	4473	4562	1478	1392	775	715	3787	3900	16	16	1056	1070	1110	1116	1661	1670	268	266	703	714	1031	1061	122	1	400	409	664	708	1172	1235	836	861	2	3	0	0	1136	1279	642	718	450	438	4126	4131	1303	1311	1545	1556
bgo:BM43_3626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_340	6	0	3	6	12	3	0	0	36	26	21	10	5	6	30	23	0	0	10	5	8	5	9	7	1	5	3	4	7	10	0	0	2	0	6	4	8	5	9	6	0	0	0	0	8	9	0	4	3	2	16	23	5	11	15	8
bgo:BM43_341	1	0	3	3	2	3	0	1	7	9	3	2	0	1	6	11	0	0	2	0	0	0	6	7	1	0	3	7	2	2	0	0	0	0	0	2	1	4	2	1	0	0	0	0	0	0	0	1	0	0	6	1	4	1	5	5
bgo:BM43_342	0	2	4	6	7	2	1	0	17	11	8	5	1	1	6	10	0	0	3	1	5	2	4	6	0	1	2	1	3	3	0	0	1	1	1	4	4	2	2	0	0	0	0	0	3	4	1	4	0	2	6	11	3	2	0	6
dfi:AXF13_12835	1	0	0	0	0	0	2	0	1	1	0	0	0	0	2	3	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	2	0	0	0
bgo:BM43_344	0	0	0	0	1	0	2	3	0	1	0	1	0	0	3	2	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	2	2	0	0	1	1
asr:WL1483_2093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
svt:SVTN_10595	0	0	1	2	0	2	0	0	3	2	1	0	1	0	1	3	0	0	2	1	0	0	2	1	0	0	0	3	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	1	1	0	0	2	1	4	3	4	3
nmp:NMBB_1798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bgo:BM43_3429	1	3	4	4	7	3	1	1	11	16	7	3	2	2	15	14	0	0	6	2	7	5	9	1	1	1	0	2	6	1	0	0	0	2	2	3	3	9	3	3	0	0	0	0	2	4	1	2	3	0	7	12	1	5	0	0
bgo:BM43_3427	2	1	1	2	2	2	1	0	11	9	6	5	0	0	4	1	0	0	3	3	4	5	2	4	0	0	0	1	1	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	3	0	11	10	2	2	2	4
bgo:BM43_3426	0	1	0	0	0	1	0	0	2	2	0	0	0	0	2	3	0	0	0	0	2	4	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1
bgo:BM43_3425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
bgo:BM43_3424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
bgo:BM43_3423	0	0	3	0	1	0	0	0	1	3	1	2	0	0	1	1	0	0	0	1	2	1	1	1	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	3	4	0	1	0	1
bgo:BM43_3422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mix:AB663_002612	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
glj:GKIL_3215	0	0	2	0	1	2	0	0	2	4	0	3	0	0	2	2	0	0	1	1	0	1	2	0	0	1	1	2	1	1	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	2	1	0	0	0	1	1	4	1	0
sit:TM1040_3455	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
aeh:Mlg_0558	0	0	3	1	1	1	0	0	8	2	1	2	1	0	6	2	0	0	0	1	0	1	0	2	0	0	3	1	0	0	0	0	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0
gei:GEI7407_0703	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pgd:Gal_00095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cfi:Celf_2884	0	1	2	0	1	0	1	0	10	5	2	1	2	1	1	4	0	0	1	0	1	1	2	2	0	1	0	1	2	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	2	0	4	6	3	1	0	0	4
azc:AZC_0537	0	0	2	0	0	2	0	0	5	4	0	2	2	3	3	2	0	0	1	0	2	1	1	2	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	2	0	0	0	0	4	3	1	4	0	0
alu:BB31_41050	0	0	0	0	0	0	0	1	1	0	0	2	0	0	3	2	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	3	3	0	1	0	0
aol:S58_66150	0	0	2	2	3	3	0	0	3	2	1	2	1	0	5	3	0	2	0	0	0	1	3	1	0	0	3	0	2	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	2	1	0	0	0	1	3	3	0	2	0	0
ngl:RG1141_CH10390	1	0	0	1	0	0	0	0	0	3	2	0	0	1	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	1	1	2	2	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0
ota:Ot05g01900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rco:RC0184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sphg:AZE99_13260	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
cte:CT1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
bgo:BM43_3218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
mno:Mnod_6782	0	0	1	3	0	0	0	0	2	3	1	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	2	0	2	0	2
babo:DK55_1904	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
cjk:jk0709	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0
wma:WM2015_467	0	0	0	2	0	1	0	0	5	1	2	1	0	0	0	1	0	0	0	0	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
bgo:BM43_3333	2	1	1	2	0	1	0	0	1	7	2	1	0	1	1	4	0	0	1	2	0	2	2	0	0	1	1	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	3	0	5	0	0	9	9	2	2	4	4
bgo:BM43_3332	2	1	2	0	0	1	0	0	1	1	1	1	0	0	5	2	0	0	1	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	1	0	0	0	2	1	0	1	0	0
bgo:BM43_3331	0	0	0	1	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	0	0
bgo:BM43_3330	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
bgo:BM43_3336	0	0	0	0	0	0	0	0	1	3	0	1	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	1
bgo:BM43_3335	0	1	0	1	0	0	0	0	4	6	1	2	1	0	3	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	0	0	0	0
bgo:BM43_3334	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bct:GEM_0962	0	0	1	2	2	1	0	0	4	1	2	2	0	0	1	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	3	3	1	0	0	3
xcv:XCV3681	1	0	1	2	0	0	0	0	2	3	1	1	0	0	4	2	0	0	0	0	0	1	2	0	0	0	0	2	1	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0
arl:AFL94_10735	0	1	0	0	4	0	0	0	5	8	3	0	0	0	0	1	0	0	0	0	1	1	1	3	0	0	0	3	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	4	2	0	1	0
mre:K649_05585	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3141	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	0	0	0
rse:F504_2373	0	0	0	3	0	0	0	0	6	5	0	0	1	0	6	2	0	0	0	1	1	3	4	1	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	3	4	0	0	0	1
bgo:BM43_3142	0	0	0	0	0	0	1	1	1	2	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	1	0	1	1
cur:cu1245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tkm:TK90_1080	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bgo:BM43_3939	4	2	7	4	5	7	0	0	19	16	16	12	3	1	20	12	0	0	8	4	2	6	5	9	1	1	8	5	3	5	0	0	4	0	9	6	1	7	3	6	0	0	0	0	2	6	2	3	0	0	12	25	4	5	1	12
bgo:BM43_3938	0	0	1	0	2	0	0	0	0	1	3	4	2	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0
har:HEAR2401	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	0	0	0
bgo:BM43_3935	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
bgo:BM43_3934	1	4	1	3	4	4	0	1	12	13	9	2	5	2	12	8	0	0	3	3	2	0	8	4	0	0	1	3	4	1	0	0	0	2	2	5	6	4	1	1	0	0	0	0	1	1	1	1	0	0	21	15	6	4	4	2
bgo:BM43_3931	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nno:NONO_c21970	0	0	0	0	3	1	0	0	1	3	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	2	1	0	1	0	0	0	0	0	0	2	0	1	0	0	5	2	0	0	0	0
bgo:BM43_3933	0	1	0	0	0	0	0	0	1	2	0	0	0	0	4	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	2	2	0	0	0
bgo:BM43_3630	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bbat:Bdt_2488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
btrm:SAMEA390648702582	0	0	0	0	1	0	0	0	2	5	2	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	1	1	8	6	1	1	2	0	0	0
amv:ACMV_06990	0	0	2	2	1	2	0	1	4	5	2	1	1	0	4	1	0	0	1	0	0	1	0	2	0	0	1	2	2	2	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	4	3	0	1	1	0
bja:blr4108	1	1	3	3	4	4	1	0	11	15	5	5	0	0	4	5	1	0	2	4	1	1	7	3	0	1	2	1	5	4	0	0	1	0	2	1	4	3	1	1	0	0	0	0	2	2	0	2	0	3	13	20	1	2	5	4
bgo:BM43_3149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
asr:WL1483_2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
mex:Mext_2976	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
avu:BK816_05330	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rta:Rta_19420	0	1	2	2	3	5	0	0	6	4	0	6	1	2	5	4	0	0	2	2	1	1	4	7	0	0	5	8	3	2	0	0	0	0	1	0	2	2	1	1	0	0	0	0	0	1	2	0	0	2	10	13	3	2	5	0
phl:KKY_1028	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cjk:jk1387	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sro:Sros_8418	0	0	1	1	1	2	0	0	5	3	1	1	0	0	2	3	0	0	1	1	1	3	5	0	0	0	1	0	1	1	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	1	2	0	3	4	1	1	0	3
tni:TVNIR_1535	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bop:AXW83_20860	0	0	0	0	1	0	1	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	4	1	2	0	0
hym:N008_19610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
psu:Psesu_2624	0	0	0	1	1	2	0	2	0	4	3	1	1	0	4	2	0	0	0	0	1	0	2	1	0	0	1	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	1	0
amx:AM2010_1757	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ske:Sked_04810	0	0	0	1	0	2	0	0	1	0	0	0	0	0	2	2	0	0	2	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	2	4
rpi:Rpic_2679	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0
rlg:Rleg_1214	1	0	0	0	0	0	0	0	8	1	1	2	1	1	1	4	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0
dac:Daci_3539	0	1	1	0	1	3	1	0	3	0	1	1	0	0	2	0	0	0	0	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	1	0	0
babo:DK55_199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lxx:Lxx10160	1	1	0	3	3	2	0	0	8	4	0	3	1	0	9	1	0	0	1	1	3	1	2	0	0	0	0	1	1	1	0	0	0	0	0	0	2	2	0	2	0	0	0	0	1	0	0	0	0	0	3	10	5	1	2	0
nre:BES08_05535	0	0	0	2	1	3	0	0	3	2	2	0	0	0	5	2	0	0	0	1	0	1	2	5	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	6	0	1	0	0
